SalesID,OrderID,CustomerID,ProductID,OrderDate,Quantity,UnitPrice,DiscountPercent,SalesAmount,ProfitAmount,Region
5828,15807,186,19,5/24/2024,9,613.51,0.03,5355.94,1192.42,West
5829,93922,80,13,7/20/2025,9,1562.75,0.23,10829.86,1935.81,East
5830,95878,61,21,10/16/2023,4,1257.57,0.12,4426.65,759.17,East
5831,70950,403,27,5/2/2025,5,654.92,0.13,2848.9,541.79,East
5832,68273,53,6,12/18/2023,5,900.58,0.12,3962.55,1101.08,North
5833,97744,325,3,11/2/2023,2,772.4,0.08,1421.22,559.56,North
5834,42185,303,24,2/5/2025,8,1686.39,0.22,10523.07,3598.8,West
5835,51856,499,18,10/4/2025,5,351.07,0.04,1685.14,345.1,West
5836,38410,293,12,6/15/2025,6,44.43,0.3,186.61,47.67,East
5837,14860,256,20,5/29/2025,5,518.37,0.11,2306.75,761.17,East
5838,60895,63,23,6/27/2024,8,623.22,0.01,4935.9,1394.61,East
5839,98841,52,15,1/30/2025,1,1051.79,0.02,1030.75,210.67,North
5840,14622,16,22,5/9/2024,1,407.19,0.23,313.54,72.58,East
5841,45351,482,18,9/7/2023,7,351.07,0.14,2113.44,712.6,North
5842,88300,295,22,1/27/2025,1,407.19,0.15,346.11,79.52,East
5843,62149,92,8,8/8/2025,9,908.71,0.09,7442.33,2262.26,East
5844,85799,463,3,7/5/2023,3,772.4,0.03,2247.68,762.95,East
5845,86726,415,2,4/11/2024,4,165.54,0.2,529.73,175.44,South
5846,35944,218,26,1/17/2024,8,1948.97,0.12,13720.75,2401.08,East
5847,98317,405,18,4/26/2025,7,351.07,0.15,2088.87,359.38,East
5848,15960,408,7,9/16/2024,6,282.36,0.21,1338.39,372.48,South
5849,80560,251,4,10/3/2024,1,1484.52,0.14,1276.69,178.55,East
5850,40209,110,16,11/23/2024,5,355.61,0.23,1369.1,534.1,East
5851,90228,411,3,2/23/2024,6,772.4,0.25,3475.8,1133.06,West
5852,71354,4,27,12/11/2024,2,654.92,0.08,1205.05,137.54,South
5853,90541,467,2,1/20/2026,5,165.54,0.05,786.32,228.48,South
5854,39493,117,13,1/28/2024,7,1562.75,0.12,9626.54,2904.44,East
5855,64269,161,16,12/8/2024,8,355.61,0.21,2247.46,715.04,South
5856,12929,227,12,10/27/2024,2,44.43,0.29,63.09,11.38,East
5857,98282,101,2,12/29/2024,1,165.54,0.2,132.43,49.56,East
5858,67272,370,24,9/2/2025,4,1686.39,0.24,5126.63,1703.34,North
5859,13301,432,3,6/13/2024,6,772.4,0.17,3846.55,561.64,West
5860,97738,263,22,9/23/2025,3,407.19,0.29,867.31,175.9,West
5861,87502,213,18,12/14/2025,4,351.07,0.27,1025.12,247.32,South
5862,28545,485,1,4/18/2026,5,604.85,0.21,2389.16,812.26,East
5863,66251,454,14,12/20/2024,9,1812.31,0.26,12069.98,3101.1,East
5864,98109,481,19,12/28/2024,10,613.51,0.03,5951.05,2041.65,West
5865,44583,66,26,10/10/2023,4,1948.97,0.24,5924.87,887.98,East
5866,59494,321,21,5/19/2024,3,1257.57,0.1,3395.44,501.57,East
5867,81637,43,9,8/7/2025,2,827.93,0.18,1357.81,457.47,North
5868,50125,291,9,6/17/2024,3,827.93,0.25,1862.84,638.96,South
5869,92459,202,20,3/22/2024,6,518.37,0.14,2674.79,479.41,East
5870,33706,140,23,10/17/2023,7,623.22,0.27,3184.65,987.31,East
5871,24336,192,19,1/2/2026,6,613.51,0.08,3386.58,1277.96,West
5872,97258,267,22,6/15/2023,2,407.19,0.24,618.93,189.55,East
5873,69001,436,15,5/25/2024,6,1051.79,0.03,6121.42,1313.74,South
5874,28924,97,23,7/22/2025,9,623.22,0.29,3982.38,1219.18,West
5875,80762,30,9,3/7/2024,4,827.93,0.17,2748.73,809.28,North
5876,66208,52,27,1/18/2024,10,654.92,0.06,6156.25,2162.38,North
5877,46629,263,5,1/10/2025,5,230.97,0.23,889.23,232.19,West
5878,97917,442,26,9/7/2025,8,1948.97,0.28,11226.07,1998.82,West
5879,96753,69,12,4/1/2024,3,44.43,0.01,131.96,16.14,West
5880,17820,268,22,6/9/2025,4,407.19,0.06,1531.03,301.76,East
5881,81002,461,4,2/29/2024,2,1484.52,0.03,2879.97,670.67,West
5882,73135,107,21,8/25/2023,7,1257.57,0,8802.99,884.58,West
5883,73295,450,21,10/2/2025,7,1257.57,0.28,6338.15,1525.05,West
5884,97164,24,5,2/7/2026,10,230.97,0,2309.7,523.23,East
5885,70952,248,25,5/11/2023,7,891.64,0.03,6054.24,1592.5,West
5886,73331,194,2,1/31/2026,3,165.54,0.22,387.36,82.1,West
5887,64530,216,16,8/27/2025,8,355.61,0.21,2247.46,269.03,West
5888,81512,95,11,7/23/2023,2,1204.13,0.15,2047.02,230.37,East
5889,49295,269,16,8/15/2024,9,355.61,0.12,2816.43,323.32,South
5890,15861,53,10,6/27/2025,9,720.75,0.12,5708.34,1554.33,North
5891,53058,116,25,6/18/2025,3,891.64,0.12,2353.93,445.39,East
5892,49126,408,17,5/12/2024,7,551.45,0.08,3551.34,812.62,South
5893,52323,56,16,5/13/2024,10,355.61,0.18,2916,642.64,North
5894,42790,368,22,1/20/2026,4,407.19,0.18,1335.58,141.75,East
5895,73772,408,19,10/12/2023,10,613.51,0.01,6073.75,1636.07,South
5896,96770,331,18,12/11/2025,1,351.07,0.07,326.5,45.45,West
5897,82392,59,17,10/3/2025,10,551.45,0.14,4742.47,549.77,East
5898,62049,36,21,1/20/2026,6,1257.57,0.17,6262.7,813.85,South
5899,11412,279,9,3/9/2026,3,827.93,0.17,2061.55,493.46,North
5900,42322,237,20,7/20/2025,5,518.37,0.05,2462.26,955.89,West
5901,28159,35,20,1/25/2025,10,518.37,0.07,4820.84,1785.63,East
5902,10451,400,1,5/28/2023,6,604.85,0.29,2576.66,568.05,West
5903,13287,72,21,2/14/2024,3,1257.57,0.03,3659.53,993.25,East
5904,77423,282,17,12/7/2023,9,551.45,0.14,4268.22,1441.81,East
5905,40396,6,4,3/27/2026,3,1484.52,0.26,3295.63,1247.12,East
5906,49065,102,4,3/26/2025,6,1484.52,0.16,7481.98,2445.12,West
5907,57459,99,11,1/10/2025,10,1204.13,0.19,9753.45,987.82,West
5908,21070,230,11,10/14/2023,4,1204.13,0.27,3516.06,695.76,East
5909,85223,246,19,3/1/2025,5,613.51,0.1,2760.8,486.22,West
5910,20680,112,1,6/18/2023,6,604.85,0.04,3483.94,1264.06,West
5911,29731,156,12,11/9/2023,1,44.43,0.27,32.43,10.69,South
5912,53308,467,10,9/5/2023,9,720.75,0.07,6032.68,760.32,South
5913,73201,189,11,5/14/2024,9,1204.13,0.29,7694.39,2114.97,West
5914,89023,290,14,1/11/2024,10,1812.31,0,18123.1,3011.41,South
5915,73692,233,8,12/8/2023,2,908.71,0.15,1544.81,382.93,South
5916,75577,359,10,8/31/2025,1,720.75,0.06,677.5,137.95,West
5917,26982,232,23,7/17/2023,1,623.22,0.27,454.95,86.91,South
5918,61401,130,13,5/1/2026,7,1562.75,0,10939.25,1399.86,South
5919,92732,130,13,4/29/2024,9,1562.75,0.24,10689.21,3508.52,South
5920,60486,285,14,10/12/2024,10,1812.31,0.1,16310.79,2800.89,West
5921,62915,287,4,9/6/2025,5,1484.52,0.03,7199.92,1923.86,North
5922,17948,235,13,8/16/2023,8,1562.75,0.26,9251.48,2134.08,East
5923,95990,5,25,1/15/2025,7,891.64,0.08,5742.16,1108.52,East
5924,93233,432,6,1/6/2024,10,900.58,0.24,6844.41,1618.8,West
5925,71920,343,9,10/9/2025,4,827.93,0.25,2483.79,724.56,South
5926,44628,390,24,4/4/2026,4,1686.39,0.01,6678.1,1120.18,East
5927,69138,298,17,1/28/2025,7,551.45,0.22,3010.92,953.76,East
5928,54601,171,24,7/16/2024,8,1686.39,0.27,9848.52,1764.93,North
5929,79904,60,12,10/29/2023,1,44.43,0.09,40.43,7.45,North
5930,67512,440,10,7/5/2025,1,720.75,0.18,591.02,183.38,North
5931,55146,372,1,4/16/2026,4,604.85,0.25,1814.55,476.17,East
5932,31259,199,23,11/9/2025,1,623.22,0.26,461.18,163.05,South
5933,86503,248,7,10/30/2024,1,282.36,0.14,242.83,81.07,West
5934,49176,457,21,12/24/2023,6,1257.57,0.25,5659.06,1785.07,West
5935,24090,412,9,4/8/2025,8,827.93,0.12,5828.63,788.09,South
5936,61407,27,15,6/12/2024,8,1051.79,0.29,5974.17,1629.99,South
5937,56018,158,10,8/12/2024,8,720.75,0.11,5131.74,1550.21,West
5938,69757,215,22,5/4/2026,6,407.19,0.14,2101.1,532.67,West
5939,48802,78,26,1/29/2025,3,1948.97,0.12,5145.28,1404.58,South
5940,13241,260,8,8/28/2024,6,908.71,0.08,5016.08,1989.85,South
5941,43793,389,17,6/18/2025,4,551.45,0.17,1830.81,517.49,West
5942,64638,490,9,9/18/2024,7,827.93,0.16,4868.23,996.34,West
5943,88310,6,14,7/1/2023,7,1812.31,0.11,11290.69,3127.97,East
5944,63708,94,3,2/17/2025,7,772.4,0.02,5298.66,1355.51,North
5945,68046,401,20,2/20/2025,9,518.37,0.14,4012.18,1153.26,East
5946,59097,453,7,3/5/2026,8,282.36,0.27,1648.98,382.09,South
5947,84055,240,12,7/2/2023,1,44.43,0.23,34.21,5.53,North
5948,71398,458,16,8/15/2023,7,355.61,0.04,2389.7,398.71,East
5949,68201,302,11,12/8/2023,3,1204.13,0.26,2673.17,915.21,South
5950,41242,36,27,10/17/2025,2,654.92,0.02,1283.64,296.96,South
5951,32595,184,27,9/25/2023,2,654.92,0.04,1257.45,350.98,West
5952,95610,96,23,6/29/2025,1,623.22,0.12,548.43,213.92,North
5953,35243,470,4,3/23/2026,3,1484.52,0.09,4052.74,604.62,West
5954,90842,351,6,7/8/2023,4,900.58,0.02,3530.27,504.58,South
5955,62577,302,18,4/6/2024,4,351.07,0.08,1291.94,276.12,South
5956,59525,417,17,9/7/2023,1,551.45,0.25,413.59,159.47,East
5957,10302,290,8,6/8/2024,5,908.71,0.21,3589.4,1091.23,South
5958,54698,205,5,6/14/2023,10,230.97,0.1,2078.73,289.26,East
5959,28425,225,1,5/23/2023,9,604.85,0.26,4028.3,793.32,North
5960,41777,307,27,12/18/2023,5,654.92,0.03,3176.36,799.66,West
5961,44721,247,22,1/16/2025,1,407.19,0.01,403.12,86.57,East
5962,47652,130,9,7/13/2023,9,827.93,0.27,5439.5,1450.75,South
5963,23976,273,3,6/1/2023,8,772.4,0.23,4757.98,962.03,North
5964,78194,60,26,4/8/2026,10,1948.97,0.19,15786.66,5200.13,North
5965,50765,402,25,1/16/2026,1,891.64,0.08,820.31,171.14,West
5966,42450,464,7,5/4/2024,3,282.36,0.16,711.55,72.53,West
5967,27303,499,16,8/10/2023,8,355.61,0.12,2503.49,996.41,West
5968,65610,187,18,3/26/2025,6,351.07,0.24,1600.88,390.46,East
5969,62020,282,4,2/17/2026,9,1484.52,0.19,10822.15,2532.26,East
5970,27047,15,12,11/9/2025,3,44.43,0.01,131.96,41.78,West
5971,72984,87,21,7/31/2024,2,1257.57,0.07,2339.08,286.65,North
5972,52733,18,13,10/27/2023,2,1562.75,0.19,2531.66,797.79,East
5973,87577,287,27,3/20/2026,7,654.92,0.29,3254.95,1226.31,North
5974,71862,398,17,9/12/2024,10,551.45,0.2,4411.6,1155.77,West
5975,78078,290,11,9/11/2024,9,1204.13,0.23,8344.62,1233.7,South
5976,42977,255,11,1/19/2024,4,1204.13,0.25,3612.39,1119.48,North
5977,63568,411,26,8/7/2024,3,1948.97,0.24,4443.65,1200.74,West
5978,97363,89,9,11/9/2025,10,827.93,0.25,6209.48,1503.73,South
5979,11093,296,20,9/17/2023,7,518.37,0.09,3302.02,443.98,North
5980,76395,121,16,5/16/2024,4,355.61,0.23,1095.28,287.59,South
5981,15416,4,9,2/6/2025,8,827.93,0,6623.44,1306.5,South
5982,20392,92,15,7/14/2023,9,1051.79,0.15,8046.19,1621.65,East
5983,95994,77,9,4/7/2026,1,827.93,0.04,794.81,117.44,North
5984,57297,386,8,7/23/2025,1,908.71,0.02,890.54,326.14,West
5985,46100,153,1,9/29/2024,6,604.85,0.28,2612.95,313.68,West
5986,18932,272,16,5/20/2025,8,355.61,0.19,2304.35,685.69,West
5987,71140,29,10,10/4/2024,5,720.75,0.12,3171.3,442.34,North
5988,63182,164,17,7/11/2024,1,551.45,0.23,424.62,87.75,East
5989,16658,349,12,10/30/2024,10,44.43,0.13,386.54,70.63,East
5990,54781,118,12,12/28/2024,7,44.43,0.02,304.79,79.36,East
5991,36432,150,25,8/17/2023,9,891.64,0.28,5777.83,1973.14,West
5992,74672,7,11,4/23/2026,10,1204.13,0.29,8549.32,2157.05,North
5993,80111,73,15,4/11/2025,4,1051.79,0.21,3323.66,547.91,South
5994,44028,363,23,12/8/2025,1,623.22,0.13,542.2,183.64,South
5995,27639,172,25,4/11/2026,8,891.64,0.29,5064.52,739.72,West
5996,79668,206,8,7/7/2023,8,908.71,0.02,7124.29,2297.28,South
5997,70332,176,6,10/7/2024,9,900.58,0.21,6403.12,1833.14,West
5998,84120,4,7,5/8/2024,2,282.36,0.11,502.6,159.18,South
5999,73358,222,9,10/16/2025,8,827.93,0.18,5431.22,1923.23,North
6000,19648,343,10,2/26/2024,3,720.75,0.01,2140.63,296.99,South
6001,30281,293,11,9/18/2025,3,1204.13,0.01,3576.27,1267.84,East
6002,29581,282,26,11/3/2024,6,1948.97,0.04,11226.07,1886.58,East
6003,45212,497,4,2/6/2024,10,1484.52,0.13,12915.32,1306.07,West
6004,76259,295,10,7/13/2023,4,720.75,0.23,2219.91,611.91,East
6005,92789,83,20,9/13/2024,10,518.37,0.27,3784.1,768.56,West
6006,20135,466,19,11/30/2023,6,613.51,0.27,2687.17,922.15,North
6007,20915,220,9,10/6/2025,4,827.93,0.24,2516.91,739.41,South
6008,71164,145,20,10/8/2023,10,518.37,0.05,4924.51,521.11,East
6009,50602,172,27,8/31/2025,8,654.92,0.09,4767.82,1705.75,West
6010,41224,469,15,1/10/2025,3,1051.79,0.09,2871.39,985.49,East
6011,88812,299,18,5/10/2024,7,351.07,0.05,2334.62,324.71,West
6012,19186,41,9,3/2/2024,9,827.93,0.28,5364.99,919.13,West
6013,71581,92,11,8/26/2025,5,1204.13,0.2,4816.52,1857.93,East
6014,66917,373,25,5/19/2023,8,891.64,0.07,6633.8,2502.28,East
6015,43801,363,10,9/21/2025,8,720.75,0.14,4958.76,1807.77,South
6016,54906,153,19,3/15/2025,4,613.51,0.19,1987.77,316.58,West
6017,74934,441,14,12/10/2023,5,1812.31,0.19,7339.86,1752.26,West
6018,72462,85,14,3/1/2026,10,1812.31,0.29,12867.4,2739.7,West
6019,50289,57,3,11/30/2024,6,772.4,0.27,3383.11,1102.23,East
6020,30537,115,12,12/4/2023,9,44.43,0.26,295.9,87.08,West
6021,45417,315,24,9/19/2024,10,1686.39,0.01,16695.26,5706.84,North
6022,26431,476,8,3/3/2025,9,908.71,0.19,6624.5,1935.76,South
6023,16627,151,15,10/6/2025,8,1051.79,0.17,6983.89,1575.76,North
6024,11243,321,20,5/30/2023,1,518.37,0.22,404.33,109.28,East
6025,39891,308,20,9/17/2024,2,518.37,0.13,901.96,186.08,North
6026,63151,245,22,1/25/2026,7,407.19,0.04,2736.32,995.18,South
6027,30157,196,22,10/16/2025,3,407.19,0.04,1172.71,209.34,West
6028,40268,473,13,6/19/2025,1,1562.75,0.07,1453.36,486.25,West
6029,45183,28,21,2/16/2024,10,1257.57,0.23,9683.29,3053.62,South
6030,29439,473,6,7/20/2023,1,900.58,0.27,657.42,199.61,West
6031,70308,239,15,3/6/2026,4,1051.79,0.03,4080.95,1278.25,North
6032,43898,95,12,4/19/2024,3,44.43,0.12,117.3,43.8,East
6033,11670,252,7,12/20/2025,6,282.36,0.13,1473.92,576.15,East
6034,26498,450,1,3/12/2026,1,604.85,0.19,489.93,125.67,West
6035,53248,471,1,7/28/2025,10,604.85,0.24,4596.86,759.53,South
6036,50130,313,4,5/26/2025,9,1484.52,0.3,9352.48,1700.93,West
6037,94853,84,26,6/19/2024,3,1948.97,0.17,4852.94,1413.23,North
6038,73084,391,8,3/29/2026,6,908.71,0.18,4470.85,1365.03,East
6039,56256,404,5,6/20/2024,8,230.97,0.24,1404.3,175.15,West
6040,66528,128,7,12/11/2024,10,282.36,0.01,2795.36,421.1,East
6041,40969,394,8,10/19/2025,3,908.71,0.22,2126.38,509.25,South
6042,28776,207,27,10/7/2024,6,654.92,0,3929.52,1241.38,East
6043,93382,310,13,9/11/2023,10,1562.75,0,15627.5,1740.6,South
6044,18854,29,8,1/4/2026,7,908.71,0.09,5788.48,1365.99,North
6045,74079,443,7,2/25/2025,5,282.36,0.09,1284.74,302.53,South
6046,16880,128,1,5/16/2023,6,604.85,0.1,3266.19,972.01,East
6047,62501,366,1,4/11/2024,5,604.85,0.05,2873.04,501.56,North
6048,18017,318,16,3/18/2024,8,355.61,0.18,2332.8,740.05,East
6049,45080,377,6,5/6/2026,7,900.58,0.13,5484.53,1146.85,East
6050,40303,485,16,7/11/2023,10,355.61,0.07,3307.17,525.63,East
6051,51872,351,8,5/23/2023,10,908.71,0.12,7996.65,845.78,South
6052,34015,438,16,6/11/2025,4,355.61,0.22,1109.5,334.58,West
6053,39154,406,24,6/9/2023,6,1686.39,0.05,9612.42,2313.16,East
6054,76970,172,19,11/20/2023,8,613.51,0.06,4613.6,1606.32,West
6055,40466,51,27,8/8/2023,4,654.92,0.07,2436.3,926.47,West
6056,99025,142,14,10/21/2024,6,1812.31,0.07,10112.69,3736.07,North
6057,50661,107,15,5/25/2025,1,1051.79,0.05,999.2,168.87,West
6058,43226,52,14,9/4/2024,3,1812.31,0.05,5165.08,1691.29,North
6059,70114,12,3,2/24/2024,10,772.4,0.16,6488.16,1020.35,West
6060,52493,81,5,7/8/2025,1,230.97,0.07,214.8,43.83,West
6061,27310,469,5,6/30/2023,2,230.97,0.12,406.51,55.96,East
6062,21766,168,2,7/22/2024,2,165.54,0.25,248.31,61.14,North
6063,17096,188,6,11/6/2023,6,900.58,0.1,4863.13,1739.83,West
6064,16858,412,25,4/19/2024,10,891.64,0.29,6330.64,1139.72,South
6065,98487,140,26,10/19/2025,3,1948.97,0.05,5554.56,1634.65,East
6066,87821,154,4,2/1/2024,6,1484.52,0.12,7838.27,951.27,West
6067,21482,318,22,7/21/2025,3,407.19,0.11,1087.2,230.14,East
6068,14665,68,9,1/12/2025,6,827.93,0.07,4619.85,1571.84,North
6069,21944,482,13,3/18/2024,8,1562.75,0.23,9626.54,1180.31,North
6070,55253,433,24,6/26/2025,4,1686.39,0.25,5059.17,1618.06,North
6071,50640,463,1,5/11/2025,1,604.85,0.1,544.36,175.76,East
6072,90802,313,15,3/29/2026,5,1051.79,0.28,3786.44,1485.16,West
6073,51164,366,13,12/25/2024,8,1562.75,0.03,12126.94,3730.27,North
6074,61423,184,20,8/6/2023,8,518.37,0.28,2985.81,1099.5,West
6075,95143,222,12,9/7/2025,4,44.43,0.05,168.83,42.96,North
6076,66437,68,15,10/27/2025,5,1051.79,0.12,4627.88,487.01,North
6077,97995,62,2,2/18/2026,7,165.54,0.04,1112.43,395.6,South
6078,66698,343,3,12/8/2025,9,772.4,0.2,5561.28,2043.95,South
6079,10101,122,13,9/7/2025,6,1562.75,0.04,9001.44,3260.32,North
6080,47901,235,8,12/24/2024,7,908.71,0.28,4579.9,887.58,East
6081,60516,79,12,9/29/2024,1,44.43,0.09,40.43,10.86,South
6082,68378,257,18,2/16/2026,6,351.07,0.2,1685.14,380.85,North
6083,65372,236,13,7/12/2024,2,1562.75,0.09,2844.2,869.62,South
6084,14973,13,9,11/17/2024,9,827.93,0.01,7376.86,2431.7,East
6085,64735,56,7,6/16/2024,1,282.36,0.02,276.71,51.29,North
6086,88629,376,14,1/1/2024,2,1812.31,0.25,2718.46,869.38,West
6087,83042,77,26,7/16/2024,8,1948.97,0.25,11693.82,3009.21,North
6088,61214,51,27,10/27/2025,9,654.92,0.18,4833.31,538.81,West
6089,78551,337,23,12/19/2023,2,623.22,0.12,1096.87,189.67,South
6090,80209,59,8,4/14/2024,7,908.71,0.29,4516.29,1092.67,East
6091,56297,376,22,12/9/2023,6,407.19,0.03,2369.85,818.05,West
6092,55943,478,13,8/11/2025,7,1562.75,0.28,7876.26,895.72,North
6093,62462,322,10,5/3/2024,1,720.75,0.2,576.6,123.71,West
6094,72735,389,7,5/17/2024,9,282.36,0.16,2134.64,316.13,West
6095,30458,91,17,9/28/2024,9,551.45,0.01,4913.42,1197.65,North
6096,93665,366,7,3/8/2024,8,282.36,0.05,2145.94,215.74,North
6097,48061,284,12,3/18/2025,2,44.43,0.2,71.09,27.23,North
6098,56098,230,23,3/7/2025,3,623.22,0.19,1514.42,359.57,East
6099,13772,216,11,3/29/2025,5,1204.13,0.01,5960.44,1518.3,West
6100,89122,492,20,9/11/2023,9,518.37,0.07,4338.76,1434.37,North
6101,84670,228,11,7/18/2025,9,1204.13,0.23,8344.62,2296.41,West
6102,47231,191,22,1/10/2024,2,407.19,0.19,659.65,134.57,North
6103,20411,312,19,5/23/2023,9,613.51,0.06,5190.29,1237.55,West
6104,66987,134,25,7/29/2024,7,891.64,0.14,5367.67,1445.46,South
6105,58834,195,16,2/28/2025,9,355.61,0.15,2720.42,613.06,North
6106,23235,36,20,3/28/2026,9,518.37,0.1,4198.8,1038.9,South
6107,56018,44,8,5/23/2025,7,908.71,0.09,5788.48,1327.49,East
6108,37161,343,20,10/14/2023,10,518.37,0.24,3939.61,1364.32,South
6109,16398,156,23,11/3/2025,4,623.22,0.28,1794.87,227.63,South
6110,12130,470,27,11/20/2023,8,654.92,0.06,4925,1869.53,West
6111,55364,369,10,10/16/2025,1,720.75,0.04,691.92,179.05,West
6112,71567,220,27,2/8/2025,6,654.92,0.23,3025.73,496.76,South
6113,98736,361,4,9/14/2025,8,1484.52,0.14,10213.5,1762.71,South
6114,73049,103,16,11/22/2023,2,355.61,0.11,632.99,193.85,East
6115,24120,56,10,10/17/2023,10,720.75,0.23,5549.78,1952.94,North
6116,11653,191,18,4/18/2026,5,351.07,0.16,1474.49,445.28,North
6117,28152,437,11,4/7/2024,2,1204.13,0.04,2311.93,692.27,West
6118,52106,489,27,7/16/2024,6,654.92,0.29,2789.96,521.78,North
6119,14109,13,3,3/8/2025,1,772.4,0.3,540.68,102.05,East
6120,82163,260,20,4/14/2026,1,518.37,0.2,414.7,114.39,South
6121,92719,432,8,10/27/2025,4,908.71,0.17,3016.92,750.59,West
6122,50613,235,2,4/26/2026,4,165.54,0.16,556.21,135.43,East
6123,46975,194,14,7/21/2025,2,1812.31,0.12,3189.67,331.59,West
6124,13604,128,22,8/23/2023,9,407.19,0.07,3408.18,1027.14,East
6125,30629,16,22,11/10/2023,10,407.19,0.02,3990.46,666.49,East
6126,12327,315,10,3/27/2024,5,720.75,0.19,2919.04,489.84,North
6127,84238,252,21,12/18/2025,5,1257.57,0.03,6099.21,2424.3,East
6128,60788,493,10,2/9/2026,7,720.75,0.09,4591.18,833.03,East
6129,57084,79,12,7/1/2023,9,44.43,0.19,323.89,99.75,South
6130,29041,52,5,2/21/2026,9,230.97,0.18,1704.56,363.54,North
6131,62981,173,7,12/14/2023,3,282.36,0.14,728.49,144.38,North
6132,26992,29,26,10/20/2024,1,1948.97,0.05,1851.52,323.91,North
6133,71354,115,1,2/12/2025,5,604.85,0.01,2994.01,642.73,West
6134,58360,232,10,11/6/2025,2,720.75,0.06,1355.01,167.54,South
6135,23407,266,7,6/2/2023,10,282.36,0.22,2202.41,766.04,South
6136,76432,473,19,10/9/2024,9,613.51,0.26,4085.98,612.08,West
6137,66538,452,17,4/8/2024,1,551.45,0.1,496.31,111.1,North
6138,38509,23,15,10/21/2025,9,1051.79,0.24,7194.24,2553.53,North
6139,46098,297,14,8/5/2024,3,1812.31,0.15,4621.39,1229.28,North
6140,35388,249,21,6/30/2025,10,1257.57,0.01,12449.94,3324.91,West
6141,90150,214,26,8/30/2024,2,1948.97,0.1,3508.15,849.29,East
6142,46942,166,24,2/8/2024,9,1686.39,0.24,11534.91,4113.96,East
6143,44016,156,13,5/18/2024,5,1562.75,0.05,7423.06,1064.65,South
6144,61496,356,22,10/31/2025,9,407.19,0.04,3518.12,918.26,South
6145,70558,98,4,10/28/2024,2,1484.52,0.07,2761.21,658.4,West
6146,19656,40,9,12/18/2024,5,827.93,0.11,3684.29,618.63,West
6147,29988,429,3,2/1/2026,2,772.4,0.27,1127.7,123.45,East
6148,44546,195,4,2/13/2025,7,1484.52,0.19,8417.23,2892.6,North
6149,85202,404,5,10/14/2023,2,230.97,0.18,378.79,66.12,West
6150,69532,210,7,10/11/2024,1,282.36,0.11,251.3,26.98,South
6151,26271,477,3,11/1/2023,2,772.4,0.26,1143.15,309.06,West
6152,90692,426,10,4/3/2026,2,720.75,0.24,1095.54,373.88,West
6153,96216,65,21,5/16/2023,6,1257.57,0.25,5659.06,1208.26,South
6154,73727,347,21,1/3/2024,10,1257.57,0.04,12072.67,2307.48,East
6155,47940,210,22,10/6/2024,9,407.19,0.17,3041.71,1013.25,South
6156,22220,33,1,5/10/2024,1,604.85,0.07,562.51,69.5,West
6157,83710,102,2,2/18/2025,2,165.54,0.15,281.42,37.5,West
6158,54801,325,27,12/9/2024,2,654.92,0.09,1191.95,458.47,North
6159,51269,472,23,6/24/2025,2,623.22,0.21,984.69,166.84,South
6160,10291,326,14,7/25/2025,2,1812.31,0.13,3153.42,870.89,East
6161,64273,159,6,8/18/2025,5,900.58,0.14,3872.49,970.83,South
6162,60645,1,11,7/21/2024,10,1204.13,0.22,9392.21,3171.9,East
6163,70132,233,4,2/4/2024,2,1484.52,0.09,2701.83,932.83,South
6164,44429,270,17,2/5/2024,4,551.45,0.02,2161.68,344.53,East
6165,51248,415,7,11/14/2025,6,282.36,0.23,1304.5,282.97,South
6166,53007,243,27,6/15/2023,3,654.92,0.28,1414.63,206.17,East
6167,69636,339,19,2/12/2024,8,613.51,0.18,4024.63,1356.97,West
6168,68947,372,7,2/25/2026,5,282.36,0.01,1397.68,229.83,East
6169,78847,136,11,8/7/2023,5,1204.13,0.19,4876.73,1337.14,South
6170,89751,231,6,9/18/2025,1,900.58,0.18,738.48,124.73,South
6171,90592,55,1,5/25/2025,4,604.85,0.12,2129.07,832.26,South
6172,49381,148,17,2/8/2026,2,551.45,0.06,1036.73,299.64,North
6173,31997,37,23,4/15/2024,1,623.22,0.25,467.42,49.11,South
6174,94659,219,6,7/2/2025,8,900.58,0.11,6412.13,2450.02,South
6175,61980,285,15,5/31/2023,1,1051.79,0.1,946.61,357.48,West
6176,13507,124,13,8/2/2024,2,1562.75,0.21,2469.14,273.73,East
6177,63346,274,3,1/7/2024,10,772.4,0.12,6797.12,1357.29,West
6178,14908,403,19,6/26/2023,2,613.51,0.05,1165.67,195.55,East
6179,48088,199,10,1/20/2024,5,720.75,0.01,3567.71,657.42,South
6180,83587,487,10,4/11/2024,9,720.75,0.12,5708.34,1597.39,North
